id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team_win_flag,team_margin,win_rate_last_3,avg_score_for_last_3,avg_score_against_last_3,win_rate_last_5,avg_score_for_last_5,avg_score_against_last_5,win_rate_last_10,avg_score_for_last_10,avg_score_against_last_10,win_streak_before_match,days_rest,pair_key,pair_first_team,pair_win,pair_margin,h2h_win_rate_before,h2h_avg_margin_before,match_points,prior_points,prior_score_for,prior_score_against,prior_percentage,ladder_position_before,feature_version
1134,Brisbane Lions,16,2023-06-29,2023,H,Richmond Tigers,4.6 9.7 15.13 20.14,134,1.3 1.7 4.7 7.11,53,W,81,The Gabba,30022.0,20,14,7,11,1.0,81,0.6666666666666666,84.66666666666667,78.33333333333333,0.6,87.8,78.8,0.8,100.1,74.4,2,6.0,Brisbane Lions|Richmond Tigers,Brisbane Lions,1.0,81,0.5076923076923077,-15.181818181818182,4,1208,56472,56518,99.91861000035387,2.0,v1.0
7763,Richmond Tigers,16,2023-06-29,2023,A,Brisbane Lions,1.3 1.7 4.7 7.11,53,4.6 9.7 15.13 20.14,134,L,-81,The Gabba,30022.0,7,11,20,14,0.0,-81,1.0,95.0,81.33333333333333,0.6,84.4,78.4,0.5,83.2,81.8,3,12.0,Brisbane Lions|Richmond Tigers,Brisbane Lions,0.0,81,0.5151515151515151,-13.746268656716419,0,1628,82275,89259,92.17557893321681,1.0,v1.0
4132,Geelong Cats,16,2023-06-30,2023,A,sydney swans,3.3 4.4 6.8 7.12,54,1.6 4.12 5.15 6.18,54,D,0,Sydney Cricket Ground,32098.0,7,12,6,18,,0,0.6666666666666666,82.33333333333333,82.66666666666667,0.4,79.6,87.0,0.6,97.2,83.9,1,8.0,Geelong Cats|sydney swans,Geelong Cats,,0,0.6666666666666666,16.333333333333332,2,2338,96342,83673,115.14108493779355,1.0,v1.0
8964,Sydney Swans,16,2023-06-30,2023,H,Geelong Cats,1.6 4.12 5.15 6.18,54,3.3 4.4 6.8 7.12,54,D,0,Sydney Cricket Ground,32098.0,6,18,7,12,,0,0.3333333333333333,117.33333333333333,70.33333333333333,0.6,104.4,70.4,0.4,92.1,84.7,1,6.0,Geelong Cats|Sydney Swans,Geelong Cats,,0,0.48760330578512395,7.595041322314049,2,1952,88514,84951,104.19418252875187,2.0,v1.0
536,Adelaide Crows,16,2023-07-01,2023,H,North Melbourne Kangaroos,7.2 12.5 17.8 21.12,138,4.1 8.3 9.3 11.6,72,W,66,Adelaide Oval,35226.0,21,12,11,6,1.0,66,0.3333333333333333,113.66666666666667,82.0,0.4,95.2,81.8,0.5,92.4,77.3,0,6.0,Adelaide Crows|North Melbourne Kangaroos,Adelaide Crows,1.0,66,0.4942528735632184,7.632183908045977,4,1544,69416,65821,105.46178271372358,5.0,v1.0
2336,Collingwood Magpies,16,2023-07-01,2023,A,Gold Coast Suns,4.4 11.6 14.10 18.12,120,0.2 1.4 5.7 5.12,42,W,78,People First Stadium,22483.0,18,12,5,12,1.0,78,0.6666666666666666,88.0,67.66666666666667,0.8,90.8,66.0,0.9,87.0,63.2,1,6.0,Collingwood Magpies|Gold Coast Suns,Collingwood Magpies,1.0,78,0.45454545454545453,37.95454545454545,4,2026,88187,83255,105.92396853041859,2.0,v1.0
2929,Essendon Bombers,16,2023-07-01,2023,H,Port Adelaide Power,2.2 4.8 7.12 10.14,74,2.7 5.8 6.9 11.12,78,L,-4,Melbourne Cricket Ground,38957.0,10,14,11,12,0.0,-4,0.6666666666666666,84.0,81.33333333333333,0.8,83.8,72.0,0.5,83.6,83.8,0,7.0,Essendon Bombers|Port Adelaide Power,Essendon Bombers,0.0,-4,0.5161290322580645,-13.048387096774194,0,2038,91273,87198,104.6732723227597,1.0,v1.0
3516,Fremantle Dockers,16,2023-07-01,2023,A,Western Bulldogs,3.0 6.3 7.5 11.7,73,3.1 7.3 9.4 16.6,102,L,-29,Marvel Stadium,25412.0,11,7,16,6,0.0,-29,0.3333333333333333,66.33333333333333,84.0,0.6,76.8,80.2,0.6,84.0,85.8,1,7.0,Fremantle Dockers|Western Bulldogs,Fremantle Dockers,0.0,-29,0.5142857142857142,-3.5714285714285716,0,1160,53834,57963,92.87649017476666,7.0,v1.0
4465,Gold Coast Suns,16,2023-07-01,2023,H,Collingwood Magpies,0.2 1.4 5.7 5.12,42,4.4 11.6 14.10 18.12,120,L,-78,People First Stadium,22483.0,5,12,18,12,0.0,-78,0.6666666666666666,91.33333333333333,80.33333333333333,0.6,84.4,85.0,0.6,87.9,76.0,1,6.0,Collingwood Magpies|Gold Coast Suns,Collingwood Magpies,0.0,78,0.4782608695652174,39.69565217391305,0,308,20154,26508,76.02987777274785,8.0,v1.0
5985,North Melbourne Kangaroos,16,2023-07-01,2023,A,Adelaide Crows,4.1 8.3 9.3 11.6,72,7.2 12.5 17.8 21.12,138,L,-66,Adelaide Oval,35226.0,11,6,21,12,0.0,-66,0.0,86.0,104.33333333333333,0.0,83.6,102.2,0.0,69.7,109.8,0,13.0,Adelaide Crows|North Melbourne Kangaroos,Adelaide Crows,0.0,66,0.5,8.295454545454545,0,1850,90251,91319,98.83047339545988,4.0,v1.0
7169,Port Adelaide Power,16,2023-07-01,2023,A,Essendon Bombers,2.7 5.8 6.9 11.12,78,2.2 4.8 7.12 10.14,74,W,4,Melbourne Cricket Ground,38957.0,11,12,10,14,1.0,4,1.0,122.66666666666667,84.33333333333333,1.0,105.0,79.2,1.0,101.4,74.9,11,16.0,Essendon Bombers|Port Adelaide Power,Essendon Bombers,1.0,-4,0.5079365079365079,-12.904761904761905,4,1314,55082,53221,103.4967400086432,6.0,v1.0
10159,W. Bulldogs,16,2023-07-01,2023,H,Fremantle Dockers,3.1 7.3 9.4 16.6,102,3.0 6.3 7.5 11.7,73,W,29,Marvel Stadium,25412.0,16,6,11,7,1.0,29,0.3333333333333333,88.33333333333333,96.0,0.4,85.4,82.4,0.6,86.0,74.6,1,13.0,Fremantle Dockers|W. Bulldogs,Fremantle Dockers,1.0,-29,0.5161290322580645,-8.806451612903226,4,1868,85544,86559,98.82738941069097,3.0,v1.0
1726,Carlton Blues,16,2023-07-02,2023,A,Hawthorn Hawks,3.4 8.7 11.10 17.10,112,0.3 0.5 5.8 7.10,52,W,60,Melbourne Cricket Ground,66337.0,17,10,7,10,1.0,60,0.3333333333333333,72.0,69.33333333333333,0.2,64.8,74.0,0.2,73.1,79.3,1,14.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,1.0,60,0.5175438596491229,-12.798245614035087,4,1750,86389,87204,99.06540984358516,3.0,v1.0
4786,Greater Western Sydney Giants,16,2023-07-02,2023,A,Melbourne Demons,1.0 3.3 6.4 7.5,47,1.5 2.9 4.12 5.15,45,W,2,TIO Traeger Park,3413.0,7,5,5,15,1.0,2,0.6666666666666666,104.33333333333333,73.66666666666667,0.6,94.8,77.4,0.5,87.1,88.2,2,15.0,Greater Western Sydney Giants|Melbourne Demons,Greater Western Sydney Giants,1.0,2,0.4642857142857143,-4.178571428571429,4,464,21305,23709,89.86039056898224,6.0,v1.0
5393,Hawthorn Hawks,16,2023-07-02,2023,H,Carlton Blues,0.3 0.5 5.8 7.10,52,3.4 8.7 11.10 17.10,112,L,-60,Melbourne Cricket Ground,66337.0,7,10,17,10,0.0,-60,0.3333333333333333,76.0,108.33333333333333,0.6,91.6,85.8,0.3,77.1,89.9,0,7.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,0.0,60,0.5217391304347826,-12.165217391304347,0,2222,94401,83887,112.53352724498433,1.0,v1.0
6572,Melbourne Demons,16,2023-07-02,2023,H,greater western sydney giants,1.5 2.9 4.12 5.15,45,1.0 3.3 6.4 7.5,47,L,-2,TIO Traeger Park,3413.0,5,15,7,5,0.0,-2,0.6666666666666666,63.333333333333336,61.333333333333336,0.4,67.6,68.6,0.6,84.3,70.8,0,10.0,Melbourne Demons|greater western sydney giants,Melbourne Demons,0.0,-2,1.0,13.5,0,1634,82539,89027,92.71232322778484,4.0,v1.0
8352,St Kilda Saints,16,2023-07-02,2023,A,West Coast Eagles,3.0 5.2 11.7 12.13,85,4.1 9.2 12.2 12.5,77,W,8,Optus Stadium,35579.0,12,13,12,5,1.0,8,0.3333333333333333,68.66666666666667,80.0,0.4,75.2,81.6,0.4,73.1,77.6,0,9.0,St Kilda Saints|West Coast Eagles,St Kilda Saints,1.0,8,0.4835164835164835,-8.053763440860216,4,1600,81881,87394,93.69178662150719,5.0,v1.0
9565,West Coast Eagles,16,2023-07-02,2023,H,St Kilda Saints,4.1 9.2 12.2 12.5,77,3.0 5.2 11.7 12.13,85,L,-8,Optus Stadium,35579.0,12,5,12,13,0.0,-8,0.0,47.666666666666664,166.33333333333334,0.0,43.0,147.4,0.0,51.8,135.1,0,8.0,St Kilda Saints|West Coast Eagles,St Kilda Saints,0.0,8,0.4891304347826087,-7.882978723404255,0,1880,78990,75307,104.89064761575949,2.0,v1.0
7764,Richmond Tigers,17,2023-07-06,2023,H,Sydney Swans,2.1 5.6 8.12 12.16,88,4.4 8.6 10.8 11.9,75,W,13,Melbourne Cricket Ground,48443.0,12,16,11,9,1.0,13,0.6666666666666666,76.0,91.33333333333333,0.6,81.0,91.0,0.5,80.7,83.0,0,7.0,Richmond Tigers|Sydney Swans,Richmond Tigers,1.0,13,0.5,-9.675925925925926,4,1628,82328,89393,92.0966966093542,2.0,v1.0
8965,Sydney Swans,17,2023-07-06,2023,A,Richmond Tigers,4.4 8.6 10.8 11.9,75,2.1 5.6 8.12 12.16,88,L,-13,"Melbourne Cricket Ground
",48443.0,11,9,12,16,0.0,-13,0.5,113.33333333333333,61.666666666666664,0.5,96.6,63.2,0.3333333333333333,85.3,82.3,0,6.0,Richmond Tigers|Sydney Swans,Richmond Tigers,0.0,13,0.5045871559633027,-9.46788990825688,0,1954,88568,85005,104.19151814599141,1.0,v1.0
2337,Collingwood Magpies,17,2023-07-07,2023,A,Western Bulldogs,1.4 5.6 11.8 13.11,89,3.1 6.5 7.7 11.11,77,W,12,Marvel Stadium,43482.0,13,11,11,11,1.0,12,0.6666666666666666,88.0,62.666666666666664,0.8,97.8,63.0,0.9,92.0,61.0,2,6.0,Collingwood Magpies|Western Bulldogs,Collingwood Magpies,1.0,12,0.5740740740740741,5.181818181818182,4,2030,88307,83297,106.01462237535566,1.0,v1.0
10160,W. Bulldogs,17,2023-07-07,2023,H,Collingwood Magpies,3.1 6.5 7.7 11.11,77,1.4 5.6 11.8 13.11,89,L,-12,Marvel Stadium,43482.0,11,11,13,11,0.0,-12,0.6666666666666666,97.33333333333333,88.0,0.4,88.8,89.0,0.7,90.6,74.9,2,6.0,Collingwood Magpies|W. Bulldogs,Collingwood Magpies,0.0,12,0.46153846153846156,0.9622641509433962,0,1872,85646,86632,98.861852433281,2.0,v1.0
1135,Brisbane Lions,17,2023-07-08,2023,H,West Coast Eagles,7.3 10.8 13.14 16.20,116,2.0 2.2 3.3 5.5,35,W,81,The Gabba,24843.0,16,20,5,5,1.0,81,1.0,105.0,63.333333333333336,0.6,93.2,76.6,0.8,98.3,72.0,3,9.0,Brisbane Lions|West Coast Eagles,Brisbane Lions,1.0,81,0.5471698113207547,-14.830188679245284,4,1212,56606,56571,100.06186915557441,6.0,v1.0
4466,Gold Coast Suns,17,2023-07-08,2023,A,Port Adelaide Power,4.1 6.3 7.4 11.7,73,2.2 5.3 14.5 16.10,106,L,-33,Adelaide Oval,31053.0,11,7,16,10,0.0,-33,0.3333333333333333,68.0,91.33333333333333,0.6,80.0,87.6,0.6,83.1,78.0,0,7.0,Gold Coast Suns|Port Adelaide Power,Gold Coast Suns,0.0,-33,0.5,-33.7,0,308,20196,26628,75.84497521406038,8.0,v1.0
4787,Greater Western Sydney Giants,17,2023-07-08,2023,H,hawthorn hawks,5.3 7.9 9.13 12.13,85,3.4 7.7 8.8 10.12,72,W,13,ENGIE Stadium,9007.0,12,13,10,12,1.0,13,1.0,85.33333333333333,52.0,0.8,88.2,68.0,0.5,84.1,85.2,3,6.0,Greater Western Sydney Giants|hawthorn hawks,Greater Western Sydney Giants,1.0,13,0.3333333333333333,-78.0,4,468,21352,23754,89.88801885998147,7.0,v1.0
5394,Hawthorn Hawks,17,2023-07-08,2023,A,Greater Western Sydney Giants,3.4 7.7 8.8 10.12,72,5.3 7.9 9.13 12.13,85,L,-13,ENGIE Stadium,9007.0,10,12,12,13,0.0,-13,0.3333333333333333,61.333333333333336,95.33333333333333,0.4,73.6,103.0,0.3,74.8,93.4,0,6.0,Greater Western Sydney Giants|Hawthorn Hawks,Greater Western Sydney Giants,0.0,13,0.5555555555555556,-4.55,0,2222,94453,83999,112.44538625459828,1.0,v1.0
6573,Melbourne Demons,17,2023-07-08,2023,A,St Kilda Saints,5.0 7.2 9.5 12.7,79,3.5 4.7 6.8 8.10,58,W,21,Marvel Stadium,30749.0,12,7,8,10,1.0,21,0.3333333333333333,58.0,62.333333333333336,0.4,61.4,62.0,0.6,81.1,65.1,0,6.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,1.0,21,0.47115384615384615,-3.1923076923076925,4,1634,82584,89074,92.71392325482184,3.0,v1.0
7170,Port Adelaide Power,17,2023-07-08,2023,H,Gold Coast Suns,2.2 5.3 14.5 16.10,106,4.1 6.3 7.4 11.7,73,W,33,Adelaide Oval,31053.0,16,10,11,7,1.0,33,1.0,98.33333333333333,77.0,1.0,104.6,78.8,1.0,102.2,76.7,12,7.0,Gold Coast Suns|Port Adelaide Power,Gold Coast Suns,1.0,-33,0.47619047619047616,-33.666666666666664,4,1318,55160,53295,103.49939018669669,5.0,v1.0
8353,St Kilda Saints,17,2023-07-08,2023,H,Melbourne Demons,3.5 4.7 6.8 8.10,58,5.0 7.2 9.5 12.7,79,L,-21,Marvel Stadium,30749.0,8,10,12,7,0.0,-21,0.3333333333333333,70.33333333333333,83.66666666666667,0.4,73.8,81.0,0.5,75.2,78.3,1,6.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,0.0,21,0.47619047619047616,-2.961904761904762,0,1604,81966,87471,93.7064855780773,4.0,v1.0
9566,West Coast Eagles,17,2023-07-08,2023,A,Brisbane Lions,2.0 2.2 3.3 5.5,35,7.3 10.8 13.14 16.20,116,L,-81,The Gabba,24843.0,5,5,16,20,0.0,-81,0.0,54.333333333333336,154.66666666666666,0.0,53.2,136.0,0.0,50.6,130.0,0,6.0,Brisbane Lions|West Coast Eagles,Brisbane Lions,0.0,81,0.5555555555555556,-13.055555555555555,0,1880,79067,75392,104.87452249575551,2.0,v1.0
537,Adelaide Crows,17,2023-07-09,2023,A,Essendon Bombers,5.1 7.2 9.5 15.7,97,7.6 12.9 14.13 17.13,115,L,-18,Marvel Stadium,39606.0,15,7,17,13,0.0,-18,0.6666666666666666,130.66666666666666,68.66666666666667,0.6,114.8,79.2,0.5,94.4,78.3,1,8.0,Adelaide Crows|Essendon Bombers,Adelaide Crows,0.0,-18,0.5138888888888888,9.5,0,1548,69554,65893,105.55597711441276,5.0,v1.0
1727,Carlton Blues,17,2023-07-09,2023,A,Fremantle Dockers,4.3 6.8 12.12 14.14,98,0.3 2.7 2.8 6.9,45,W,53,Optus Stadium,49469.0,14,14,6,9,1.0,53,0.6666666666666666,94.66666666666667,66.33333333333333,0.4,75.8,67.4,0.3,78.1,72.7,2,7.0,Carlton Blues|Fremantle Dockers,Carlton Blues,1.0,53,0.5217391304347826,-0.7681159420289855,4,1754,86501,87256,99.13472998991473,4.0,v1.0
2930,Essendon Bombers,17,2023-07-09,2023,H,Adelaide Crows,7.6 12.9 14.13 17.13,115,5.1 7.2 9.5 15.7,97,W,18,Marvel Stadium,39606.0,17,13,15,7,1.0,18,0.3333333333333333,73.66666666666667,74.33333333333333,0.6,84.4,73.6,0.4,80.6,83.9,0,8.0,Adelaide Crows|Essendon Bombers,Adelaide Crows,1.0,-18,0.5068493150684932,9.123287671232877,4,2038,91347,87276,104.66451258077822,2.0,v1.0
3517,Fremantle Dockers,17,2023-07-09,2023,H,Carlton Blues,0.3 2.7 2.8 6.9,45,4.3 6.8 12.12 14.14,98,L,-53,Optus Stadium,49469.0,6,9,14,14,0.0,-53,0.3333333333333333,67.33333333333333,89.66666666666667,0.4,70.2,85.2,0.5,81.3,87.0,0,8.0,Carlton Blues|Fremantle Dockers,Carlton Blues,0.0,53,0.5285714285714286,0.0,0,1160,53907,58065,92.8390596745027,6.0,v1.0
4133,Geelong Cats,17,2023-07-09,2023,H,North Melbourne Kangaroos,8.5 11.5 14.8 19.11,125,2.0 2.4 5.7 9.9,63,W,62,GMHBA Stadium,21066.0,19,11,9,9,1.0,62,0.5,68.0,75.66666666666667,0.5,75.0,76.6,0.5555555555555556,89.0,80.4,0,9.0,Geelong Cats|North Melbourne Kangaroos,Geelong Cats,1.0,62,0.5,10.008064516129032,4,2340,96396,83727,115.13131964599233,1.0,v1.0
5986,North Melbourne Kangaroos,17,2023-07-09,2023,A,Geelong Cats,2.0 2.4 5.7 9.9,63,8.5 11.5 14.8 19.11,125,L,-62,GMHBA Stadium,21066.0,9,9,19,11,0.0,-62,0.0,77.0,115.33333333333333,0.0,80.0,111.2,0.0,69.2,108.4,0,8.0,Geelong Cats|North Melbourne Kangaroos,Geelong Cats,0.0,62,0.504,10.424,0,1850,90323,91457,98.76007303978919,3.0,v1.0
8966,Sydney Swans,18,2023-07-13,2023,H,Western Bulldogs,2.3 6.7 8.9 11.12,78,5.4 6.4 9.6 11.10,76,W,2,Sydney Cricket Ground,26221.0,11,12,11,10,1.0,2,0.5,111.33333333333333,58.666666666666664,0.25,96.2,70.6,0.3333333333333333,89.1,78.1,0,7.0,Sydney Swans|Western Bulldogs,Sydney Swans,1.0,2,0.4375,4.387755102040816,4,1954,88643,85093,104.17190603222356,1.0,v1.0
10161,W. Bulldogs,18,2023-07-13,2023,A,Sydney Swans,5.4 6.4 9.6 11.10,76,2.3 6.7 8.9 11.12,78,L,-2,Sydney Cricket Ground,26221.0,11,10,11,12,0.0,-2,0.6666666666666666,94.66666666666667,82.0,0.4,88.8,90.0,0.6,86.5,76.9,0,6.0,Sydney Swans|W. Bulldogs,Sydney Swans,0.0,2,0.58,0.5098039215686274,0,1872,85723,86721,98.84918301218852,2.0,v1.0
1136,Brisbane Lions,18,2023-07-14,2023,A,Melbourne Demons,3.3 8.4 15.7 16.8,104,6.2 8.3 12.4 16.9,105,L,-1,Melbourne Cricket Ground,38030.0,16,8,16,9,0.0,-1,1.0,111.33333333333333,48.0,0.8,100.8,64.6,0.8,99.1,66.8,4,6.0,Brisbane Lions|Melbourne Demons,Brisbane Lions,0.0,-1,0.55,4.75,0,1216,56722,56606,100.20492527293926,2.0,v1.0
6574,Melbourne Demons,18,2023-07-14,2023,H,Brisbane Lions,6.2 8.3 12.4 16.9,105,3.3 8.4 15.7 16.8,104,W,1,Melbourne Cricket Ground,38030.0,16,9,16,8,1.0,1,0.3333333333333333,62.333333333333336,61.0,0.6,62.8,57.8,0.6,79.4,63.1,1,6.0,Brisbane Lions|Melbourne Demons,Brisbane Lions,1.0,-1,0.5409836065573771,4.655737704918033,4,1638,82663,89132,92.74222501458512,1.0,v1.0
538,Adelaide Crows,18,2023-07-15,2023,H,Greater Western Sydney Giants,4.3 6.5 8.8 8.9,57,3.4 3.6 5.9 10.11,71,L,-14,Adelaide Oval,36674.0,8,9,10,11,0.0,-14,0.3333333333333333,105.0,89.66666666666667,0.4,115.2,86.6,0.4,96.2,82.2,0,6.0,Adelaide Crows|Greater Western Sydney Giants,Adelaide Crows,0.0,-14,0.48,22.6,0,1548,69651,66008,105.51902799660647,6.0,v1.0
1728,Carlton Blues,18,2023-07-15,2023,H,Port Adelaide Power,3.6 9.8 14.10 18.14,122,2.2 4.7 9.9 10.12,72,W,50,Marvel Stadium,34306.0,18,14,10,12,1.0,50,1.0,110.0,52.666666666666664,0.6,85.2,61.0,0.4,81.9,69.0,3,6.0,Carlton Blues|Port Adelaide Power,Carlton Blues,1.0,50,0.5333333333333333,-11.316666666666666,4,1758,86599,87301,99.19588549959336,4.0,v1.0
2338,Collingwood Magpies,18,2023-07-15,2023,H,fremantle dockers,4.1 14.2 16.4 18.5,113,3.2 5.3 7.4 10.7,67,W,46,Melbourne Cricket Ground,61157.0,18,5,10,7,1.0,46,1.0,97.0,66.33333333333333,0.8,94.6,64.4,0.9,91.9,61.0,3,8.0,Collingwood Magpies|fremantle dockers,Collingwood Magpies,1.0,46,0.4,-8.8,4,2034,88396,83374,106.02346055125099,3.0,v1.0
2931,Essendon Bombers,18,2023-07-15,2023,A,Geelong Cats,0.1 3.2 4.2 7.3,45,7.5 9.10 14.11 18.14,122,L,-77,GMHBA Stadium,23185.0,7,3,18,14,0.0,-77,0.3333333333333333,83.33333333333333,89.33333333333333,0.6,88.2,83.8,0.5,84.4,84.6,1,6.0,Essendon Bombers|Geelong Cats,Essendon Bombers,0.0,-77,0.51,-14.465346534653465,0,2042,91462,87373,104.67993544916622,2.0,v1.0
3518,Fremantle Dockers,18,2023-07-15,2023,A,collingwood magpies,3.2 5.3 7.4 10.7,67,4.1 14.2 16.4 18.5,113,L,-46,Melbourne Cricket Ground,61157.0,10,7,18,5,0.0,-46,0.3333333333333333,70.33333333333333,87.0,0.2,63.4,90.4,0.5,78.9,85.0,0,6.0,Fremantle Dockers|collingwood magpies,Fremantle Dockers,0.0,-46,0.25,-26.75,0,1160,53952,58163,92.7600020631673,8.0,v1.0
4134,Geelong Cats,18,2023-07-15,2023,H,Essendon Bombers,7.5 9.10 14.11 18.14,122,0.1 3.2 4.2 7.3,45,W,77,GMHBA Stadium,23185.0,18,14,7,3,1.0,77,1.0,85.66666666666667,60.0,0.75,85.2,73.0,0.5555555555555556,88.5,83.0,1,6.0,Essendon Bombers|Geelong Cats,Essendon Bombers,1.0,-77,0.504950495049505,-15.07843137254902,4,2344,96521,83790,115.19393722401242,1.0,v1.0
4467,Gold Coast Suns,18,2023-07-15,2023,H,St Kilda Saints,3.2 5.6 9.7 11.11,77,0.1 2.2 5.3 8.3,51,W,26,People First Stadium,13015.0,11,11,8,3,1.0,26,0.3333333333333333,72.0,86.66666666666667,0.4,77.8,93.4,0.5,80.7,83.2,0,7.0,Gold Coast Suns|St Kilda Saints,Gold Coast Suns,1.0,26,0.5517241379310345,-18.896551724137932,4,308,20269,26734,75.81731128899528,10.0,v1.0
4788,Greater Western Sydney Giants,18,2023-07-15,2023,A,Adelaide Crows,3.4 3.6 5.9 10.11,71,4.3 6.5 8.8 8.9,57,W,14,Adelaide Oval,36674.0,10,11,8,9,1.0,14,1.0,79.33333333333333,51.0,0.8,89.0,67.6,0.6,83.9,81.6,4,7.0,Adelaide Crows|Greater Western Sydney Giants,Adelaide Crows,1.0,-14,0.46153846153846156,21.192307692307693,4,472,21437,23826,89.97313858809704,9.0,v1.0
7171,Port Adelaide Power,18,2023-07-15,2023,A,Carlton Blues,2.2 4.7 9.9 10.12,72,3.6 9.8 14.10 18.14,122,L,-50,Marvel Stadium,34306.0,10,12,18,14,0.0,-50,1.0,98.0,73.0,1.0,110.4,80.0,1.0,101.9,77.1,13,7.0,Carlton Blues|Port Adelaide Power,Carlton Blues,0.0,50,0.5409836065573771,-10.311475409836065,0,1322,55266,53368,103.55643831509519,7.0,v1.0
8354,St Kilda Saints,18,2023-07-15,2023,A,Gold Coast Suns,0.1 2.2 5.3 8.3,51,3.2 5.6 9.7 11.11,77,L,-26,People First Stadium,13015.0,8,3,11,11,0.0,-26,0.3333333333333333,66.33333333333333,80.0,0.4,69.8,79.2,0.4,72.8,80.2,0,7.0,Gold Coast Suns|St Kilda Saints,Gold Coast Suns,0.0,26,0.5666666666666667,-17.4,0,1604,82024,87550,93.68817818389492,5.0,v1.0
5395,Hawthorn Hawks,18,2023-07-16,2023,A,North Melbourne Kangaroos,3.8 3.13 8.14 12.16,88,1.1 4.1 5.2 6.4,40,W,48,Marvel Stadium,30201.0,12,16,6,4,1.0,48,0.0,52.666666666666664,99.33333333333333,0.2,70.4,104.4,0.3,74.4,94.0,0,8.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,1.0,48,0.49193548387096775,5.880952380952381,4,2222,94525,84084,112.4173445602017,1.0,v1.0
5987,North Melbourne Kangaroos,18,2023-07-16,2023,H,Hawthorn Hawks,1.1 4.1 5.2 6.4,40,3.8 3.13 8.14 12.16,88,L,-48,"Marvel Stadium
",30201.0,6,4,12,16,0.0,-48,0.0,73.0,122.66666666666667,0.0,78.6,115.2,0.0,70.1,111.2,0,7.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,0.0,48,0.496,6.21259842519685,0,1850,90386,91582,98.69406651962176,3.0,v1.0
7765,Richmond Tigers,18,2023-07-16,2023,A,west coast eagles,2.6 5.9 10.13 14.14,98,1.1 2.5 6.8 8.12,60,W,38,Optus Stadium,40501.0,14,14,8,12,1.0,38,0.6666666666666666,77.0,93.0,0.8,85.2,90.6,0.6,81.7,80.9,1,10.0,Richmond Tigers|west coast eagles,Richmond Tigers,1.0,38,0.625,20.25,4,1632,82416,89468,92.11785219296284,4.0,v1.0
9567,West Coast Eagles,18,2023-07-16,2023,H,Richmond Tigers,1.1 2.5 6.8 8.12,60,2.6 5.9 10.13 14.14,98,L,-38,Optus Stadium,40501.0,8,12,14,14,0.0,-38,0.0,48.666666666666664,135.33333333333334,0.0,51.0,140.0,0.0,47.2,130.7,0,8.0,Richmond Tigers|West Coast Eagles,Richmond Tigers,0.0,38,0.47674418604651164,-7.406976744186046,0,1880,79102,75508,104.75976055517296,2.0,v1.0
2932,Essendon Bombers,19,2023-07-21,2023,H,western bulldogs,3.2 5.3 6.5 7.7,49,1.3 7.5 9.7 13.12,90,L,-41,Marvel Stadium,43634.0,7,7,13,12,0.0,-41,0.3333333333333333,78.0,99.0,0.4,76.2,88.4,0.5,78.5,83.6,0,6.0,Essendon Bombers|western bulldogs,Essendon Bombers,0.0,-41,0.5555555555555556,-6.888888888888889,0,2042,91507,87495,104.58540488027887,1.0,v1.0
10162,W. Bulldogs,19,2023-07-21,2023,A,Essendon Bombers,1.3 7.5 9.7 13.12,90,3.2 5.3 6.5 7.7,49,W,41,Marvel Stadium,43634.0,13,12,7,7,1.0,41,0.3333333333333333,85.0,80.0,0.4,89.0,86.2,0.5,84.7,78.2,0,8.0,Essendon Bombers|W. Bulldogs,Essendon Bombers,1.0,-41,0.46153846153846156,1.150943396226415,4,1872,85799,86799,98.84791299438933,2.0,v1.0
1137,Brisbane Lions,19,2023-07-22,2023,H,Geelong Cats,2.5 4.8 7.9 9.10,64,0.3 1.5 3.8 7.11,53,W,11,The Gabba,32586.0,9,10,7,11,1.0,11,0.6666666666666666,118.0,64.33333333333333,0.8,107.0,66.0,0.7,98.0,70.6,0,8.0,Brisbane Lions|Geelong Cats,Brisbane Lions,1.0,11,0.5,-15.5,4,1216,56826,56711,100.20278252896263,9.0,v1.0
1729,Carlton Blues,19,2023-07-22,2023,H,west coast eagles,9.5 15.8 17.11 21.14,140,0.2 2.4 5.8 10.9,69,W,71,Marvel Stadium,34954.0,21,14,10,9,1.0,71,1.0,110.66666666666667,56.333333333333336,0.8,100.8,63.2,0.4,78.9,71.8,4,7.0,Carlton Blues|west coast eagles,Carlton Blues,1.0,71,0.4444444444444444,-13.222222222222221,4,1762,86721,87373,99.25377404919139,6.0,v1.0
